SearchID,AdID,Position,ObjectType,HistCTR,IsClick
36179206,20318424,8,1,,
25974026,36222022,6,1,,
88038058,36666041,2,1,,
89871543,5174169,7,3,0.00063,0
99481431,29574084,2,2,,
100072507,28691893,1,3,0.037007,0
82630162,30863226,7,3,0.029701,0
27111926,16715813,2,2,,
30128051,31901700,6,1,,
109519941,1999844,1,3,0.004169,0
104325411,24459684,8,1,,
70881622,28436223,8,1,,
90032000,1582838,2,1,,
37438110,3077110,2,2,,
58116737,5930763,1,3,0.007964,0
110001256,7498245,7,1,,
44872640,15372410,2,2,,
86533781,31044233,6,1,,
106935146,20809158,7,1,,
102778907,34503324,7,1,,
63810954,744516,7,1,,
4090800,21704177,1,3,0.002504,0
34839309,36441454,7,3,0.000878,0
88864892,11830597,1,3,0.018169,0
56983362,4868751,6,1,,
37152608,2866817,7,3,0.002392,0
56512931,11710112,2,2,,
23729526,4520770,8,1,,
73212297,31736180,8,1,,
84394028,27851862,1,3,0.023692,0
74251103,31905318,1,3,0.015215,0
98334460,6103525,6,1,,
25790612,29747181,7,1,,
100413257,14729341,1,3,0.004713,0
87247741,12443466,7,3,0.006719,0
42445181,11594915,7,3,1e-05,0
77937481,36151477,2,2,,
73458424,16051917,6,1,,
83678498,22535356,7,3,0.002609,0
5195361,31083820,7,3,0.005947,0
50168439,569575,2,2,,
103786761,34267866,7,3,0.004449,0
90315098,22771491,7,3,0.005961,0
24985368,35526801,8,1,,
13480468,9665365,6,1,,
102453076,12210655,1,3,0.003347,0
71288472,33196645,1,3,0.001815,0
43606442,11717210,1,3,0.042224,0
79395783,5206175,7,3,0.001259,0
48941208,13397831,2,2,,
21823212,35572624,1,3,0.026074,0
44717124,29832459,6,1,,
49464539,14027140,6,1,,
84198320,13205870,6,1,,
20047018,33374716,6,1,,
78689806,31692617,6,1,,
108602677,34352691,2,1,,
23668727,19755811,8,1,,
99801574,22602336,7,3,0.000936,0
82544444,4040925,2,2,,
107704643,5879426,7,3,0.001524,0
78038503,4158109,7,1,,
28481610,18294552,1,3,0.011686,0
2336530,32093996,1,3,0.003758,0
113489969,32830248,1,3,1e-05,0
105261672,24611292,1,3,0.007911,0
113766358,4717491,6,1,,
99018194,8562684,6,1,,
31749911,10717704,7,3,0.004349,0
63959233,25201607,6,1,,
12828010,32769610,7,3,1e-05,0
101415289,4178180,2,2,,
65708572,21462110,7,3,0.019049,1
80982083,34315916,8,1,,
23229334,30486340,2,2,,
35804995,4183567,1,3,1e-05,0
26840233,31352024,2,1,,
80918792,21249123,7,3,0.00388,0
76126839,30314156,7,3,1e-05,0
26995175,7464384,7,3,0.0075,0
8400153,28159435,8,1,,
31660237,22602336,7,3,0.006329,0
46978761,22381630,2,2,,
86384514,22223032,1,3,0.001314,0
73528020,2405205,6,1,,
48498204,16976206,1,3,0.008811,0
70567981,5578098,1,3,0.03318,0
57356507,11097119,1,3,0.010238,0
19081155,35762637,1,3,0.007912,0
62699820,4871810,6,1,,
73855120,4305215,6,1,,
68109431,34203675,2,1,,
71116162,34514394,1,3,0.016409,0
10132835,15089971,1,3,1e-05,0
40010030,34166568,1,3,0.003702,0
22141321,34019748,6,1,,
72417634,15363812,7,3,0.003603,0
12057867,11152474,1,3,0.007353,0
78357629,30965254,2,1,,
79769579,33126874,8,1,,
23903201,30362790,7,3,0.042224,0
4364295,34447267,2,1,,
25918118,9283004,7,3,0.040885,1
85199992,28591236,6,1,,
20106870,380724,7,3,0.001438,0
112747202,18047082,6,1,,
105045758,6894349,7,3,0.006301,0
12215338,17573397,6,1,,
75839513,2861946,1,3,0.003938,0
102215271,20004427,7,3,0.00128,0
43088619,596417,1,3,0.045311,0
60600070,7367792,1,3,0.004333,0
24305900,11583311,6,1,,
43036750,31574459,2,1,,
13914518,9977158,1,3,0.011796,0
56967311,21436044,2,1,,
37736778,27396535,1,3,0.001865,0
98934526,33723052,1,3,0.004013,0
90872429,35296811,6,1,,
4648011,4379887,1,3,0.002738,0
705663,16904117,7,3,0.002818,0
1933919,24029736,1,3,1e-05,0
93278647,24223176,1,3,0.049366,0
93059774,19808912,6,1,,
67870445,35904727,2,1,,
32402509,30237267,7,3,0.009346,0
6465217,34533707,1,3,0.001133,0
29726654,9662657,1,3,0.016949,0
21639220,16019455,2,2,,
24324732,7601421,7,3,0.016389,0
95999282,3680802,6,1,,
87470496,8149445,7,3,0.003165,0
1318531,10278261,2,1,,
63432835,36185957,2,2,,
102753196,25924513,7,3,0.005495,0
72459965,29358900,7,3,0.010998,0
34544917,5786752,2,2,,
39713062,5550568,7,1,,
70035916,23599583,7,3,0.002208,0
11389586,28862827,2,2,,
82396297,28256115,2,1,,
60439117,29793656,7,3,0.001955,0
33714062,36192873,8,1,,
44811584,33879219,8,1,,
63433762,22651478,1,3,0.008929,0
27314591,31651981,2,1,,
19698194,29609443,6,1,,
75519221,22311104,6,1,,
103403025,5791174,8,1,,
21642382,5603142,2,2,,
863979,8916641,7,3,0.013247,0
55555720,18630543,7,3,0.008443,0
14421451,24855793,2,2,,
58444930,20165918,7,3,0.001248,0
72638854,28591143,7,3,0.00565,0
40696668,15126003,1,3,0.044586,0
59114569,206461,2,2,,
63318098,13131263,2,2,,
16579625,6316125,8,1,,
97445415,6365526,6,1,,
77910143,393379,6,1,,
44220901,11398048,6,1,,
111076113,25572778,8,1,,
46684093,27969510,7,3,0.003099,0
1770426,18144570,6,1,,
32608117,7982856,7,3,0.006131,0
27149334,34259615,7,3,0.004762,0
43159604,716650,1,3,0.006944,0
62728681,13228764,2,1,,
100810613,3658158,7,3,0.034483,0
15132567,12005425,2,2,,
93863482,14184161,1,3,1e-05,0
38965513,34754851,1,3,0.029126,0
47216593,2065835,2,1,,
110370681,10796045,6,1,,
89552250,1924113,2,1,,
45661820,27661641,7,3,0.006803,0
94358319,12127233,7,3,0.000898,0
71980281,17579501,1,3,0.007661,0
70244287,14725222,8,1,,
82653514,3948848,7,3,0.002748,0
31303535,9578109,8,1,,
10463890,3408441,7,3,1e-05,0
44939873,3328651,2,2,,
104359456,262213,8,1,,
40805426,6190773,2,2,,
55036541,14207907,7,3,0.003667,0
73178414,35774197,8,1,,
20218812,8670786,1,3,0.011941,0
15798029,33540109,7,3,1e-05,0
23301301,30280809,1,3,0.008972,0
67246503,14674597,6,1,,
14529317,6522297,1,3,0.02661,0
7763330,33510755,8,1,,
51274938,19754514,7,3,0.001856,0
6859356,13345408,1,3,0.045343,0
17203684,31183283,6,1,,
113539529,2306306,1,3,1e-05,0
43678570,28070889,1,3,0.011136,0
26380571,12883206,1,3,0.000894,0
7886732,29978872,1,3,0.006494,0
36758524,10722826,1,3,0.006574,0
43422764,15816885,8,1,,
7349604,28509062,2,2,,
91202733,32962127,8,1,,
26151763,1763708,6,1,,
105819133,21462110,7,3,0.02394,0
69761201,21704177,1,3,0.002241,0
78191472,14267005,2,1,,
63764423,4185378,1,3,0.034043,1
42633228,27063017,2,2,,
12893278,2449379,2,2,,
35706665,2579430,8,1,,
63531808,32095191,6,1,,
52288796,2663848,7,3,0.00123,0
50402008,25738905,7,3,0.00266,0
31021885,32498988,2,2,,
104002821,26002259,1,3,0.004713,0
110546118,35013616,2,2,,
49191636,4240027,2,2,,
110358938,25381772,2,1,,
7016434,35058839,2,2,,
11105328,12635283,2,2,,
72632823,11389462,7,3,0.024832,0
73155182,35123196,1,3,0.002865,0
5952912,12340121,1,3,0.001838,0
79886602,30850386,7,3,1e-05,0
12472416,25464307,6,1,,
52105633,15264189,7,1,,
58122180,22901797,2,1,,
2089350,11389462,7,3,0.024832,0
36038070,417564,8,1,,
96300539,15125385,8,1,,
90102320,24940482,2,1,,
498101,35362025,6,1,,
80913702,17172945,1,3,0.013513,0
62080009,9614895,2,2,,
45442281,23891966,6,1,,
18795264,23257576,8,1,,
82011120,33044409,7,3,0.002225,0
31328506,4903063,7,1,,
52396152,878692,2,2,,
15098323,21704177,1,3,0.001759,0
13555007,7023811,2,2,,
44925757,1143003,7,3,0.039045,0
60176457,24205082,6,1,,
67173065,18667316,2,2,,
82670026,15683536,8,1,,
27824842,20058023,1,3,0.008566,0
27870996,12963850,7,3,1e-05,0
71187930,18804080,1,3,0.041275,0
19840645,3594363,1,3,0.006484,0
113730476,28100679,2,1,,
42128621,32860723,1,3,0.001981,0
83131556,24523765,6,1,,
51062605,14834356,2,2,,
4949604,20766882,7,3,0.006452,0
91872906,12210655,1,3,0.004511,0
111661469,1883000,2,2,,
68809387,13417910,2,1,,
51447702,19945740,1,3,0.020979,0
5805935,26925215,1,3,0.041266,0
102471387,21927062,1,3,0.000347,0
63470555,23312214,2,2,,
98300894,23340630,1,3,1e-05,0
47962277,21823633,7,3,0.005479,0
95657980,20988845,1,3,0.006617,0
108604435,7332148,1,3,0.01629,0
25773851,22876456,6,1,,
71687446,4590516,1,3,0.040908,0
70780550,30710123,7,1,,
11255135,21117105,6,1,,
49997570,28443946,1,3,0.006237,0
84795643,35934928,1,3,0.007072,0
10056467,6409369,8,1,,
7684093,6247998,7,3,0.01587,0
49576729,30792442,1,3,0.007777,0
74169444,8529383,2,1,,
27782056,4211447,1,3,0.019481,0
9797077,8560813,7,3,0.008051,0
43941641,3679417,8,1,,
37968939,14105263,2,1,,
27890137,27627342,7,3,0.001667,0
66625302,24758441,7,3,0.004265,0
14507680,36787928,8,1,,
25998824,8160144,2,1,,
104102984,28366843,2,1,,
32893563,35966062,6,1,,
81877234,34105752,1,3,0.000697,0
59117913,8917624,8,1,,
55070533,17429281,8,1,,
11674645,14402092,8,1,,
14050131,7453083,1,3,0.020119,0
92517438,23027148,1,3,0.001201,0
92944254,16297700,1,3,0.017535,0
10288416,34423852,1,3,0.000868,0
5083073,6110918,7,3,0.039045,0
86732019,7609594,1,3,0.006897,0
104994590,2872705,1,3,0.011909,0
102034427,33770135,2,2,,
19850952,7609594,1,3,0.004141,0
61561218,31314232,1,3,0.005051,0
34473274,27134520,6,1,,
95239656,19580492,2,1,,
105158625,18212279,7,3,0.005446,0
44163332,25743467,2,2,,
78224227,28724885,7,1,,
93964426,1932812,6,1,,
34595957,10720927,1,3,1e-05,0
61562258,25045515,2,1,,
5564302,13678772,2,1,,
113001360,22338540,7,1,,
35854047,27275713,1,3,0.014924,0
26376950,14510391,6,1,,
12680257,20746137,2,2,,
112406619,8058368,1,3,0.016667,0
46300162,23668021,1,3,0.005938,0
69052124,20752876,1,3,0.004074,0
516919,32958350,7,3,1e-05,0
71077674,5959520,2,1,,
25259195,6801138,7,3,0.034132,0
63486761,29892728,8,1,,
41838789,30187550,1,3,0.050879,0
12169333,33126027,8,1,,
100806377,33867399,8,1,,
22258630,1139075,6,1,,
45220463,4389275,2,2,,
98010735,29144688,7,3,0.001418,0
47019790,33586049,1,3,0.004052,0
72702870,31182294,7,3,0.001225,0
36847318,10947486,1,3,0.003008,0
23793637,36123655,1,3,0.001658,0
59830641,18183426,8,1,,
16875919,29135166,7,3,0.004255,0
1506059,13855020,2,2,,
8099605,27335866,7,3,0.005145,0
20223951,22736851,6,1,,
96622419,2403365,7,3,0.002037,0
77936584,1053179,6,1,,
77851909,36353405,2,1,,
11712537,32545157,1,3,0.001468,0
105615607,9767303,8,1,,
62079929,32224862,6,1,,
91623320,31811617,1,3,0.008235,0
91360228,12013358,8,1,,
79736103,34606165,1,3,0.020498,1
53841650,14027628,7,3,0.002827,0
39920516,16904117,1,3,0.002582,0
85420423,4621089,1,3,0.041266,0
76617100,19649071,1,3,0.002362,0
96904086,27174207,8,1,,
89149886,2121485,2,1,,
106537215,21426533,7,3,0.002259,0
37034757,17259711,7,3,0.000212,0
46629008,13618614,6,1,,
57098374,21269132,1,3,0.135095,0
47490480,8800741,6,1,,
111107440,19431132,1,3,0.010121,0
109142656,9509080,7,3,0.019868,0
70792744,30670753,2,2,,
90752618,11584246,6,1,,
33091229,19306025,6,1,,
91480330,20614464,1,3,0.029701,0
15904249,24134743,7,3,0.016949,0
37323134,21877639,7,3,0.002924,0
11194013,13794690,2,1,,
72321853,30962586,1,3,0.000838,0
33541580,25268447,6,1,,
99904310,34763355,6,1,,
55829969,14309734,8,1,,
44853640,28612132,2,2,,
67223594,7452294,1,3,0.003028,0
36749816,3868550,2,2,,
1496272,9298334,6,1,,
105586136,20494875,7,3,0.004128,0
70895816,32949567,8,1,,
98691401,25863656,7,3,0.010029,0
23162138,12985978,1,3,0.005879,0
25834257,11389462,7,3,0.024832,0
1569090,34709013,6,1,,
87552518,14656806,2,1,,
17727147,34494696,2,1,,
12835331,21474829,7,1,,
70177207,23514423,7,1,,
82096046,20537154,7,3,0.003973,0
101312632,25719934,7,3,0.012987,0
36137715,27416970,6,1,,
53312977,16904117,7,3,0.002563,0
51117302,34278230,2,1,,
1176651,4376265,6,1,,
31956605,8288349,8,1,,
98164826,10535678,7,3,0.004512,0
82891818,33561822,7,3,0.001798,0
79637859,35770414,8,1,,
49363670,34432624,8,1,,
105219814,31282719,2,1,,
49784283,30371200,1,3,0.001847,0
91924547,19217880,8,1,,
48673608,23784764,7,3,0.00719,0
88328168,13264747,8,1,,
41328377,2954782,7,3,0.00578,0
37864316,27452192,1,3,0.003659,0
29671433,31652044,7,1,,
68467078,36425154,7,3,0.004934,0
103523478,6066586,1,3,0.008169,0
112730783,13672872,6,1,,
8751051,5665973,1,3,0.004222,0
51304024,9413853,1,3,0.028127,0
15666703,15383789,7,3,0.003077,0
90916758,33586049,7,3,0.006574,0
111644964,15744774,2,2,,
28899364,26532333,7,3,0.003184,0
98224785,11047643,7,3,0.002554,0
46804543,20397368,7,3,0.004464,0
81812647,19030173,2,2,,
43407992,12678528,1,3,1e-05,0
66559378,19364633,1,3,1e-05,0
97310049,27927411,7,3,0.001668,0
78031790,6718074,7,3,0.007558,0
17355103,24728248,1,3,0.004477,0
20843487,29417389,1,3,0.028152,0
43752955,22876909,6,1,,
93085167,1840739,2,2,,
8671294,29793656,7,3,0.001405,0
85580650,20058023,1,3,0.010094,0
31115295,35964507,2,2,,
38320683,26161095,1,3,1e-05,0
58695346,15656524,7,3,0.006568,0
110155072,6318444,6,1,,
917597,36153985,6,1,,
50661402,36206520,6,1,,
68125661,25152,1,3,0.001917,0
794382,7597669,7,3,1e-05,0
68442002,18938319,1,3,0.00276,0
92724208,3568558,6,1,,
6402839,3960155,8,1,,
2071482,30007612,2,2,,
70211314,1878164,8,1,,
34410559,27274052,6,1,,
88047738,11303561,6,1,,
87913710,13036302,7,3,0.004655,0
25755945,3948848,7,3,0.002728,0
111922142,33778598,8,1,,
77969713,22386974,1,3,0.001179,0
9035523,6910565,2,2,,
89297824,2335461,8,1,,
108739834,25295439,1,3,0.022072,0
17271034,30714470,1,3,0.002289,0
42762812,9662657,1,3,0.064834,0
92908975,9247195,8,1,,
60720825,19936416,6,1,,
23118793,30553997,1,3,0.002479,0
74904116,27337139,2,1,,
50301133,26229731,8,1,,
55901629,26320308,8,1,,
88791285,723505,7,3,0.004083,0
88765191,32416031,2,2,,
73986049,9283007,8,1,,
91120083,12276788,7,3,0.003671,0
21974721,29592961,1,3,0.009073,0
25874318,9267313,8,1,,
43224654,13043517,7,3,1e-05,0
85465383,30310282,2,1,,
12102410,13026050,1,3,0.001057,0
88507702,20855243,8,1,,
94591295,12547328,8,1,,
112553948,23859870,6,1,,
88247035,11972749,8,1,,
28415991,10947486,1,3,0.034132,0
46690549,20550260,7,3,0.002234,0
17978908,17616001,7,3,0.00618,0
1055148,29246401,1,3,0.002193,0
8127764,14440939,6,1,,
24462290,15124219,8,1,,
60940357,30410832,6,1,,
56622211,26514634,2,1,,
110507113,12116745,7,3,0.000986,0
46059472,19080720,1,3,0.001696,0
80227027,19508190,6,1,,
36445644,3266749,7,3,0.00436,0
35955954,33793950,8,1,,
72445907,23388751,6,1,,
20503702,12985978,1,3,0.005145,0
17372641,30473448,7,3,1e-05,0
6986941,18211158,8,1,,
47080019,3815928,6,1,,
63972720,20657216,2,2,,
27962526,12887921,6,1,,
107136071,10288685,1,3,0.040885,0
8376152,20631408,2,1,,
17542435,35666392,7,3,0.00156,0
38991756,14610991,7,3,0.001956,0
7875701,7038934,2,1,,
54127031,16765098,7,1,,
106248135,4154798,7,1,,
69151630,2172109,7,3,0.00025,0
95047334,7909708,2,2,,
37057827,28720596,2,2,,
24806858,26245738,8,1,,
51209301,14573952,2,1,,
75733665,5693850,2,2,,
32713032,34178077,8,1,,
18569910,23085690,1,3,0.012,0
101871798,19063092,2,1,,
83538290,11164103,1,3,0.024159,0
11603551,29509900,1,3,0.028384,0
109689807,35607274,8,1,,
112556039,19554201,2,1,,
84487478,9369830,2,2,,
388181,32972552,2,1,,
35796872,27927411,7,3,0.002173,0
3563614,10968240,2,2,,
91693647,35693707,7,1,,
64986087,17926338,7,3,0.003756,0
37372328,28584202,1,3,1e-05,0
112659941,680804,1,3,0.007178,0
38970114,18718368,2,2,,
97052193,20648130,1,3,0.030903,0
49470145,8570071,7,1,,
29298051,28026332,1,3,1e-05,0
44506555,28730928,6,1,,
26631309,35386433,1,3,0.029701,0
53419757,1753566,2,2,,
104151720,6672509,1,3,0.000666,0
4164651,11659189,2,1,,
29953372,35170727,8,1,,
66469941,33491228,8,1,,
73887901,23509414,8,1,,
16973328,22438479,2,1,,
51633846,31523958,1,3,0.004308,0
2327524,28980242,1,3,0.001951,0
51220422,19139388,2,2,,
26500310,31158457,2,2,,
45925609,23932300,8,1,,
71696862,14988851,7,3,0.032214,0
8094790,5505406,7,1,,
72470880,25149502,7,3,0.000969,0
75223640,9528105,6,1,,
49265380,31020709,8,1,,
72314427,6720757,1,3,0.000979,0
28153508,31986463,6,1,,
32422155,19517587,8,1,,
30435118,17015000,8,1,,
107223922,14662282,7,3,0.009682,0
43369112,30677830,2,1,,
75683909,26599831,2,2,,
86257850,10178441,1,3,0.029703,0
34724767,21066065,8,1,,
15000317,9706918,7,3,0.006842,0
84038120,13524889,1,3,0.034652,0
91507954,3492195,8,1,,
101512633,28808203,2,2,,
40666844,27819068,6,1,,
29512015,27294986,6,1,,
32449769,31919363,1,3,0.006787,0
72172334,32093996,1,3,0.003898,0
8322962,13194459,6,1,,
55239107,24304726,6,1,,
51159275,19494992,7,3,0.000896,0
25349101,6358937,6,1,,
5533865,28826688,6,1,,
91440911,3079385,2,2,,
104696499,3340703,8,1,,
59781414,12410368,8,1,,
56217325,28026696,1,3,0.045034,0
13961895,29004566,6,1,,
112397708,25482100,7,1,,
72101939,29316584,7,3,0.002078,0
100486985,18471428,1,3,0.005608,0
101660290,7052051,2,1,,
69034178,18327781,1,3,0.004002,0
71557552,15476491,8,1,,
18797886,17463216,1,3,0.045034,0
20962389,15496083,8,1,,
4479897,1147253,8,1,,
38180846,26561910,1,3,0.019971,0
83204951,17950883,8,1,,
23183205,13054081,2,2,,
112203975,22135914,8,1,,
101596058,14309649,7,3,0.002315,0
55072928,21061205,7,3,0.001103,0
32503108,15945259,1,3,1e-05,0
108328782,6567633,7,1,,
19395175,22257448,8,1,,
100689001,20606137,7,3,0.001081,0
72036178,13036214,2,1,,
99743136,2160836,1,3,0.010031,0
53984521,17257182,1,3,0.018141,0
105120366,29040263,6,1,,
32705987,18345498,8,1,,
95444669,20651296,2,1,,
46671488,1012306,2,2,,
49581760,12977447,2,1,,
22232745,14257041,1,3,0.006986,0
89820020,16487074,2,2,,
24981387,24050536,7,3,0.001776,0
52790098,15719085,7,3,0.018042,0
74076986,10233891,8,1,,
3708628,13502660,2,1,,
57568638,15009086,6,1,,
113304173,15623630,6,1,,
90446505,2907876,2,2,,
76942041,36609124,2,2,,
75039827,23839106,8,1,,
107340042,12001288,8,1,,
50135711,8599372,1,3,0.01784,0
80303541,11053230,7,3,0.012658,0
14232374,10005904,2,2,,
19054915,20881025,6,1,,
17471017,35388627,6,1,,
26740115,34789579,7,1,,
24134874,26586551,6,1,,
108311944,28168979,1,3,0.015707,0
86312302,2902233,7,3,0.0079,0
39784539,12985978,1,3,0.005775,0
65427263,8404495,7,3,0.017234,0
8389531,7556595,7,3,0.027174,0
39853350,12174822,2,1,,
404264,33912545,6,1,,
61253379,17738515,7,1,,
44232888,26579498,1,3,0.00703,0
96677614,24023338,6,1,,
71226160,13703447,1,3,0.002474,0
27155765,5219234,2,1,,
23413479,2902233,7,3,0.010977,0
3353366,21329350,1,3,0.002483,0
111092180,34084553,1,3,0.003639,0
92100324,16516956,7,1,,
62853891,7453083,1,3,0.017368,0
22697028,365896,8,1,,
13112113,24882224,8,1,,
95368038,9563158,8,1,,
54218261,4721834,6,1,,
107666792,1764211,8,1,,
91292968,31901849,8,1,,
108306063,28740105,8,1,,
97009593,11586904,1,3,0.004518,0
107300094,2115149,7,3,0.002838,0
7217054,2133729,2,1,,
106951572,2804622,7,3,0.01885,0
86959495,32557134,1,3,1e-05,0
105665628,10947486,1,3,0.009346,0
23316374,3689921,6,1,,
43360105,32914864,7,3,0.012195,0
108004588,29292071,2,1,,
34861818,35810635,8,1,,
28031287,1121508,2,2,,
55244512,27286942,8,1,,
111149650,19590880,2,1,,
82685089,7112917,7,1,,
47602145,30793290,8,1,,
16558559,29394546,6,1,,
40278217,23599583,1,3,0.000805,0
51970680,29735632,7,3,0.03137,0
30927339,787323,2,1,,
76322899,10374137,6,1,,
85449009,31180482,2,1,,
6666353,21542098,7,3,0.007719,0
94824615,33586049,7,3,0.00775,0
32159687,6303835,1,3,0.009608,0
2312441,29738933,7,3,1e-05,0
77149934,14265364,6,1,,
6681153,9170214,8,1,,
68752525,27927411,7,3,0.002096,0
65606806,5977040,6,1,,
87073716,21372768,1,3,0.013514,0
12819801,11999994,6,1,,
48656074,21877639,7,3,0.001942,0
98696564,31309601,2,1,,
23036600,14287423,6,1,,
52129968,27934808,6,1,,
48297876,19254694,2,1,,
57276464,15350231,8,1,,
51081780,29793656,7,3,0.002191,0
80105187,24728248,1,3,0.003132,0
101918349,21048688,2,1,,
98867557,26127286,2,1,,
74055993,20982936,7,1,,
63454278,10049345,6,1,,
11380331,10604855,1,3,1e-05,0
72396441,86746,6,1,,
51214118,34950074,8,1,,
33904100,16183018,7,3,0.000452,0
57464763,23499122,2,1,,
91727209,35934928,1,3,0.006926,0
111442521,16283658,1,3,0.007246,0
23230110,30849173,1,3,0.002967,0
25515079,8474980,6,1,,
21127493,3177405,2,2,,
86731219,8702550,8,1,,
15756030,8993140,1,3,0.011713,0
50410182,19470938,8,1,,
71711767,7332148,1,3,0.01128,0
45760981,25317934,6,1,,
1832864,25578106,1,3,0.016368,0
111910572,18570670,1,3,0.003277,0
100113905,791297,7,3,0.002811,0
22177117,32121246,6,1,,
42766064,33061127,2,2,,
48475021,15764859,1,3,0.003245,0
104577236,24728248,1,3,0.004149,0
2934336,4384818,2,2,,
104014991,18561906,6,1,,
98951454,27178068,1,3,0.009716,0
83895464,27414034,6,1,,
111929862,29135166,1,3,0.004081,0
42811909,2555513,2,1,,
95363784,26307723,1,3,0.01071,0
41182633,20130358,6,1,,
97159271,665438,1,3,0.008842,0
1295352,12902961,7,3,0.002437,0
79429948,29472591,8,1,,
29317932,5599483,8,1,,
66373804,2170409,2,2,,
7753100,26541725,8,1,,
12564767,17849000,8,1,,
81755814,14207907,1,3,0.01266,0
34696580,29782605,6,1,,
112949903,2117455,7,3,0.02008,0
68590054,19094852,8,1,,
47933425,32738562,8,1,,
13407773,12841514,2,1,,
40678790,29795584,6,1,,
8989234,896598,6,1,,
66863284,22133177,6,1,,
32939291,15699340,7,1,,
95499408,9308602,2,1,,
79452429,28070889,1,3,0.010323,0
45593982,27949654,7,3,0.0014,0
94141192,32137306,1,3,0.003083,0
86507626,24743308,2,1,,
34714279,15769290,7,3,0.003641,0
15230452,19232121,8,1,,
40143933,24284089,2,2,,
1922508,19305494,1,3,0.045094,0
82483960,31469301,7,1,,
20029426,13436548,2,1,,
72038458,4390587,2,2,,
113244779,1257822,2,1,,
33713629,30327410,6,1,,
64563686,34429348,2,1,,
58387221,36732615,2,1,,
82604820,2891720,7,3,0.003336,0
39022117,34514394,7,3,0.012196,0
50058885,27478284,1,3,0.04455,0
4895078,19431132,1,3,0.011509,0
77564197,6203278,7,3,0.000948,0
16976962,11324050,7,3,0.000989,0
24021987,14320123,8,1,,
105354332,18294552,1,3,0.008885,0
106471951,12101552,7,3,1e-05,0
7316936,35660508,8,1,,
10586823,36544114,7,3,0.005917,0
36370223,36190202,8,1,,
86219227,27927411,1,3,0.004095,0
59241206,22156088,1,3,0.011701,0
13184561,6657894,1,3,0.010632,0
18449697,25387195,2,1,,
96326333,22435497,1,3,0.005014,0
739011,27118156,1,3,0.002885,0
49009098,4228088,6,1,,
80272068,8622641,7,1,,
59690386,29135166,1,3,0.004073,0
98700073,20165918,1,3,0.001548,0
